node_id,node_type,label,description,approved_name,target_id,biotype,association_score,gap_score,conservative_gap_score,gap_rank,gap_category,gap_interpretation_tier,text_coverage_status,literature_mentions,trial_mentions,symbol_ambiguity_flag,mention_match_quality,paper_id,year,citation_count,topic_id,topic_label,nct_id,overall_status,phases,top_terms,n_papers,source,n_trials
target_CAPN1,Target,CAPN1,,calpain 1,ENSG00000014216,protein_coding,0.3789290150313411,0.035818,0.044773,300.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_TTK,Target,TTK,,TTK protein kinase,ENSG00000112742,protein_coding,0.3779085514517349,0.035061,0.043826,301.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,moderate,not_detected,,,,,,,,,,,,
target_SREBF1,Target,SREBF1,,sterol regulatory element binding transcription factor 1,ENSG00000072310,protein_coding,0.3777040188935435,0.034909,0.043636,302.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CDC25A,Target,CDC25A,,cell division cycle 25A,ENSG00000164045,protein_coding,0.3769139126634551,0.034323,0.042904,303.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_EMC4,Target,EMC4,,ER membrane protein complex subunit 4,ENSG00000128463,protein_coding,0.3768973652072784,0.034311,0.042888,304.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SPTLC2,Target,SPTLC2,,serine palmitoyltransferase long chain base subunit 2,ENSG00000100596,protein_coding,0.37642395557408,0.033959,0.042449,305.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PTGS1,Target,PTGS1,,prostaglandin-endoperoxide synthase 1,ENSG00000095303,protein_coding,0.3763279919860416,0.033888,0.04236,306.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ACSL4,Target,ACSL4,,acyl-CoA synthetase long chain family member 4,ENSG00000068366,protein_coding,0.3761935696288,0.033788,0.042235,307.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_B4GALT1,Target,B4GALT1,,"beta-1,4-galactosyltransferase 1",ENSG00000086062,protein_coding,0.3761302982952405,0.033741,0.042177,308.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NGLY1,Target,NGLY1,,N-glycanase 1,ENSG00000151092,protein_coding,0.3760521487473967,0.033683,0.042104,309.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_HTR1B,Target,HTR1B,,5-hydroxytryptamine receptor 1B,ENSG00000135312,protein_coding,0.3758601907209984,0.033541,0.041926,310.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SLC26A1,Target,SLC26A1,,solute carrier family 26 member 1,ENSG00000145217,protein_coding,0.375289443952889,0.033117,0.041397,311.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PPP3CC,Target,PPP3CC,,protein phosphatase 3 catalytic subunit gamma,ENSG00000120910,protein_coding,0.3743178305542711,0.032396,0.040495,312.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SLC35C1,Target,SLC35C1,,solute carrier family 35 member C1,ENSG00000181830,protein_coding,0.3742355031832924,0.032335,0.040419,313.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_FOXK1,Target,FOXK1,,forkhead box K1,ENSG00000164916,protein_coding,0.3735578612417752,0.031832,0.03979,314.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_LMNB1,Target,LMNB1,,lamin B1,ENSG00000113368,protein_coding,0.3734388983292287,0.031744,0.03968,315.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PTPRJ,Target,PTPRJ,,protein tyrosine phosphatase receptor type J,ENSG00000149177,protein_coding,0.3731573768374952,0.031535,0.039419,316.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PTPRO,Target,PTPRO,,protein tyrosine phosphatase receptor type O,ENSG00000151490,protein_coding,0.3730433881061069,0.03145,0.039313,317.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CAPNS1,Target,CAPNS1,,calpain small subunit 1,ENSG00000126247,protein_coding,0.3729426481573647,0.031376,0.03922,318.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_RAD51C,Target,RAD51C,,RAD51 paralog C,ENSG00000108384,protein_coding,0.3729372959513634,0.031372,0.039215,319.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NFKB2,Target,NFKB2,,nuclear factor kappa B subunit 2,ENSG00000077150,protein_coding,0.3729363330323488,0.031371,0.039214,320.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_FASTK,Target,FASTK,,Fas activated serine/threonine kinase,ENSG00000164896,protein_coding,0.3729016225697163,0.031345,0.039182,321.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NDUFB6,Target,NDUFB6,,NADH:ubiquinone oxidoreductase subunit B6,ENSG00000165264,protein_coding,0.3728326796236908,0.031294,0.039118,322.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_HINFP,Target,HINFP,,histone H4 transcription factor,ENSG00000172273,protein_coding,0.3727161441788117,0.031208,0.03901,323.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ATF5,Target,ATF5,,activating transcription factor 5,ENSG00000169136,protein_coding,0.3726442876464624,0.031154,0.038943,324.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_GOLGA2,Target,GOLGA2,,golgin A2,ENSG00000167110,protein_coding,0.3726445709526627,0.031154,0.038943,325.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_LRRC25,Target,LRRC25,,leucine rich repeat containing 25,ENSG00000175489,protein_coding,0.3721767585612213,0.030807,0.038509,326.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_IGFBP3,Target,IGFBP3,,insulin like growth factor binding protein 3,ENSG00000146674,protein_coding,0.3721671663850427,0.0308,0.0385,327.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_VEZF1,Target,VEZF1,,vascular endothelial zinc finger 1,ENSG00000136451,protein_coding,0.3721669136674946,0.0308,0.0385,328.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_DRD5,Target,DRD5,,dopamine receptor D5,ENSG00000169676,protein_coding,0.3721010277826577,0.030751,0.038439,329.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_KLKB1,Target,KLKB1,,kallikrein B1,ENSG00000164344,protein_coding,0.3720745187038235,0.030731,0.038414,330.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CDC25C,Target,CDC25C,,cell division cycle 25C,ENSG00000158402,protein_coding,0.3720002916069885,0.030676,0.038345,331.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PRKAB1,Target,PRKAB1,,protein kinase AMP-activated non-catalytic subunit beta 1,ENSG00000111725,protein_coding,0.3719639872934598,0.030649,0.038312,332.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ZNF827,Target,ZNF827,,zinc finger protein 827,ENSG00000151612,protein_coding,0.3718194048251855,0.030542,0.038178,333.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_GAK,Target,GAK,,cyclin G associated kinase,ENSG00000178950,protein_coding,0.3717986052219811,0.030527,0.038158,334.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,moderate,not_detected,,,,,,,,,,,,
target_ABCC9,Target,ABCC9,,ATP binding cassette subfamily C member 9,ENSG00000069431,protein_coding,0.3716659229282266,0.030428,0.038035,335.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PFKL,Target,PFKL,,"phosphofructokinase, liver type",ENSG00000141959,protein_coding,0.3716343593630011,0.030405,0.038006,336.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_KAT7,Target,KAT7,,lysine acetyltransferase 7,ENSG00000136504,protein_coding,0.3716263148599978,0.030399,0.037999,337.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_KIT,Target,KIT,,"KIT proto-oncogene, receptor tyrosine kinase",ENSG00000157404,protein_coding,0.371473720699531,0.030286,0.037857,338.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,moderate,not_detected,,,,,,,,,,,,
target_CAPNS2,Target,CAPNS2,,calpain small subunit 2,ENSG00000256812,protein_coding,0.3714277539581253,0.030251,0.037814,339.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MPRIP,Target,MPRIP,,myosin phosphatase Rho interacting protein,ENSG00000133030,protein_coding,0.3712599698262256,0.030127,0.037659,340.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CHRNA7,Target,CHRNA7,,cholinergic receptor nicotinic alpha 7 subunit,ENSG00000175344,protein_coding,0.3712518221378517,0.030121,0.037651,341.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_BRD8,Target,BRD8,,bromodomain containing 8,ENSG00000112983,protein_coding,0.3710966720049702,0.030006,0.037507,342.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CDC5L,Target,CDC5L,,cell division cycle 5 like,ENSG00000096401,protein_coding,0.370860551542255,0.029831,0.037288,343.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SLC7A14,Target,SLC7A14,,solute carrier family 7 member 14,ENSG00000013293,protein_coding,0.3707910207621442,0.029779,0.037224,344.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CTSH,Target,CTSH,,cathepsin H,ENSG00000103811,protein_coding,0.3706060572053957,0.029642,0.037052,345.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PTPRS,Target,PTPRS,,protein tyrosine phosphatase receptor type S,ENSG00000105426,protein_coding,0.37036636998273,0.029464,0.03683,346.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SLC36A1,Target,SLC36A1,,solute carrier family 36 member 1,ENSG00000123643,protein_coding,0.3702266194304,0.02936,0.0367,347.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_DLX2,Target,DLX2,,distal-less homeobox 2,ENSG00000115844,protein_coding,0.3699494345393864,0.029154,0.036443,348.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NDUFB10,Target,NDUFB10,,NADH:ubiquinone oxidoreductase subunit B10,ENSG00000140990,protein_coding,0.3699494345393864,0.029154,0.036443,349.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CDYL,Target,CDYL,,chromodomain Y like,ENSG00000153046,protein_coding,0.3699494345393864,0.029154,0.036443,350.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CLINT1,Target,CLINT1,,clathrin interactor 1,ENSG00000113282,protein_coding,0.3697919952539438,0.029038,0.036297,351.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CYB5R4,Target,CYB5R4,,cytochrome b5 reductase 4,ENSG00000065615,protein_coding,0.3696033747544286,0.028898,0.036122,352.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_VARS2,Target,VARS2,,"valyl-tRNA synthetase 2, mitochondrial",ENSG00000137411,protein_coding,0.3695798546847018,0.02888,0.0361,353.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_GTF2I,Target,GTF2I,,general transcription factor IIi,ENSG00000263001,protein_coding,0.3695798546847018,0.02888,0.0361,354.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PSKH1,Target,PSKH1,,protein serine kinase H1,ENSG00000159792,protein_coding,0.3695798546847018,0.02888,0.0361,355.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CXXC1,Target,CXXC1,,CXXC finger protein 1,ENSG00000154832,protein_coding,0.3695798546847018,0.02888,0.0361,356.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_NVL,Target,NVL,,nuclear VCP like,ENSG00000143748,protein_coding,0.3695798546847018,0.02888,0.0361,357.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,moderate,not_detected,,,,,,,,,,,,
target_ZC3H8,Target,ZC3H8,,zinc finger CCCH-type containing 8,ENSG00000144161,protein_coding,0.3695798546847018,0.02888,0.0361,358.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_TIMM44,Target,TIMM44,,translocase of inner mitochondrial membrane 44,ENSG00000104980,protein_coding,0.3695798546847018,0.02888,0.0361,359.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MAP2K4,Target,MAP2K4,,mitogen-activated protein kinase kinase 4,ENSG00000065559,protein_coding,0.3693919607558185,0.028741,0.035926,360.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PPP2R1A,Target,PPP2R1A,,protein phosphatase 2 scaffold subunit Aalpha,ENSG00000105568,protein_coding,0.3692404691467815,0.028628,0.035785,361.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MLPH,Target,MLPH,,melanophilin,ENSG00000115648,protein_coding,0.369233794899744,0.028623,0.035779,362.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SLC39A10,Target,SLC39A10,,solute carrier family 39 member 10,ENSG00000196950,protein_coding,0.3690531928092463,0.028489,0.035612,363.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_GNPAT,Target,GNPAT,,glyceronephosphate O-acyltransferase,ENSG00000116906,protein_coding,0.3680043404928123,0.027711,0.034639,364.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PICK1,Target,PICK1,,protein interacting with PRKCA 1,ENSG00000100151,protein_coding,0.3679156855615358,0.027645,0.034556,365.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MAP2K7,Target,MAP2K7,,mitogen-activated protein kinase kinase 7,ENSG00000076984,protein_coding,0.3679105814908279,0.027641,0.034552,366.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ADRB3,Target,ADRB3,,adrenoceptor beta 3,ENSG00000188778,protein_coding,0.3676626170066913,0.027457,0.034322,367.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_GLP1R,Target,GLP1R,,glucagon like peptide 1 receptor,ENSG00000112164,protein_coding,0.3676234859493767,0.027428,0.034285,368.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_PDGFRB,Target,PDGFRB,,platelet derived growth factor receptor beta,ENSG00000113721,protein_coding,0.3670188793874623,0.02698,0.033725,369.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MTFR1,Target,MTFR1,,mitochondrial fission regulator 1,ENSG00000066855,protein_coding,0.3660499962091249,0.026261,0.032826,370.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CTDSP1,Target,CTDSP1,,CTD small phosphatase 1,ENSG00000144579,protein_coding,0.3656350097459279,0.025953,0.032441,371.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_CCDC88A,Target,CCDC88A,,coiled-coil and HOOK domain protein 88A,ENSG00000115355,protein_coding,0.3648508704560153,0.025371,0.031713,372.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_SPPL2A,Target,SPPL2A,,signal peptide peptidase like 2A,ENSG00000138600,protein_coding,0.3645122893630986,0.025119,0.031399,373.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_S100A4,Target,S100A4,,S100 calcium binding protein A4,ENSG00000196154,protein_coding,0.3641619795141552,0.02486,0.031074,374.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ZFHX3,Target,ZFHX3,,zinc finger homeobox 3,ENSG00000140836,protein_coding,0.3640003834245561,0.02474,0.030924,375.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_LILRA5,Target,LILRA5,,leukocyte immunoglobulin like receptor A5,ENSG00000187116,protein_coding,0.3635765891806877,0.024425,0.030531,376.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ESR1,Target,ESR1,,estrogen receptor 1,ENSG00000091831,protein_coding,0.363562141683785,0.024414,0.030518,377.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MS4A4E,Target,MS4A4E,,membrane spanning 4-domains A4E,ENSG00000214787,protein_coding,0.3635467622674651,0.024403,0.030504,378.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_MRPL35,Target,MRPL35,,mitochondrial ribosomal protein L35,ENSG00000132313,protein_coding,0.3633252739296935,0.024239,0.030298,379.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ILF3,Target,ILF3,,interleukin enhancer binding factor 3,ENSG00000129351,protein_coding,0.3630886529060564,0.024063,0.030079,380.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_ATOH8,Target,ATOH8,,atonal bHLH transcription factor 8,ENSG00000168874,protein_coding,0.3627050559718277,0.023778,0.029723,381.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_FAM20B,Target,FAM20B,,FAM20B glycosaminoglycan xylosylkinase,ENSG00000116199,protein_coding,0.3622962682225441,0.023475,0.029344,382.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
target_COX7B,Target,COX7B,,cytochrome c oxidase subunit 7B,ENSG00000131174,protein_coding,0.3621630702603905,0.023376,0.02922,383.0,Low gap signal,Checked-zero text signal,checked_zero_mentions,0.0,0.0,low,not_detected,,,,,,,,,,,,
